id,name,price,onSale,color,material,condition,occasion,brand,manufacturer,hasHeels,countryOfOrigin
AVpfgbEFLJeJML43-a__,Sebago Claremont Boot Women Us 6 Gray Ankle Boot Uk 3.5 Defect Blemish 1903,26.99,FALSE,Gray,Leather,,,Sebago,,TRUE,
AVpfGBPL1cnluZ0-dyGb,Blowfish Hiro Women  Open Toe Synthetic  Wedge Heel,43.88,FALSE,,Synthetic,,Fashion,Blowfish,Blowfish,TRUE,
AVpfGBQI1cnluZ0-dyGv,Michael Michael Kors Fulton Moc Women Us 9 Blue Flats Pre Owned 1661,24.99,FALSE,Blue,Canvas,,,Michael Michael Kors,,TRUE,
AVpfGbRiLJeJML432Y8D,B.o.c. Mikki   Open Toe Leather  Slides Sandal,36.59,FALSE,"Gold,Black,Light Brown,Latte Met",Leather,,fashion,B.O.C.,B.O.C.,TRUE,
AVpfGbRZ1cnluZ0-d6il,Skechers Performance Women's Go Walk 3 Insight Slip-on Walking Shoe,31.5,FALSE,,,,,Skechers,,FALSE,
AVpfGBUQ1cnluZ0-dyH3,Women's Latour Value Winterboot,19.97,FALSE,BLACK,,,,Unbranded,,FALSE,
AVpfGbV3LJeJML432Y9T,Vybe Lauren   Round Toe Synthetic  Knee High Boot,100,FALSE,Brown,Synthetic,,,Vybe,Vybe,TRUE,
AVpfGbXXilAPnD_xU81H,Puma Lab Ii Round Toe Suede Fashion Sneakers,60,FALSE,Dark DenimCabaretGold,Suede,,,PUMA,Puma,FALSE,
AVpfGCBXLJeJML432Q0e,Delicious Women's Henley Faux Suede Closed Toe T-strap Platform High Heel,33.99,FALSE,,,,,Delicious,,FALSE,
AVpfgcLS1cnluZ0-l9zQ,Alfani Women's Wakefeld Pointed Toe Bootie,44.99,FALSE,"Black,Ink",Suede,,Casual,Alfani,Alfani,TRUE,
AVpfGCqg1cnluZ0-dylI,Wedge Lace-up Espadrille Sandal (women),94.95,FALSE,,,,,Soludos,,FALSE,
AVpfGcrgLJeJML432ZZI,Shirley of Hollywood Is-soh-30128 Fuffy Animal Print Slippers L Zebra,19.99,FALSE,"Zebra,Of",,,,IS-Shirley of Hollywood,IS-Shirley of Hollywood,FALSE,
AVpfgcsXilAPnD_xc-lT,Guess Latonia2 Women  Open Toe Canvas Yellow Wedge Sandal,99,FALSE,Yellow,Canvas,,,GUESS,Guess,FALSE,
AVpfGCtCilAPnD_xU02g,"Sansha Hot-selling Brand New Latin Dance Shoes High Heel For Ladies/girls/women/ballroom Tango Shoes 3cm-silver,6",19.23,FALSE,,,,,,Sansha,FALSE,
AVpfGCTwilAPnD_xU0tI,Yu&yu Women's Shoes Leather Wedge Heel Round Toe Loafers Casual Shoes More Colors Available,364.55,FALSE,"Beige,Orange",,,,,Qianyuyu,FALSE,
AVpfGDC_1cnluZ0-dysR,New Women's Water Shoes Sandals Aqua Socks Yoga Surf Swim Pool Black Size 5,9.95,FALSE,Black,,,,Gull Shoes,,FALSE,
AVpfgdG6ilAPnD_xc-sr,30% Off! Wholesale Bulk Lot 72 Women's Animal Printed Basic Flip Flops,148.99,FALSE,Multi-Color,,New,,DDI,,FALSE,
AVpfGDgD1cnluZ0-dy2N,Toms Women's Classic Canvas Natural Canvas Ankle-high Canvas Flat Shoe - 6.5m,48,FALSE,,,,,TOMS,,FALSE,
AVpfGDt01cnluZ0-dy67,'preston' Slip-on Sneaker (women),295,FALSE,,,,,Vince,,FALSE,
AVpfgDT81cnluZ0-l2lq,Bearpaw Tigris   Round Toe Suede  Ankle Boot,110,FALSE,Brown,Suede,,,Bearpaw,Bearpaw,TRUE,
AVpfg-ec1cnluZ0-mHeF,New Pink & Pepper Lauren Women   s Silver Metallic Slip On Flats Shoes Size10m Nib,25,FALSE,Silver,Synthetic,New with box,,Pink & Pepper,,FALSE,
AVpfGedI1cnluZ0-d7kq,Nine West Women's Zui Synthetic Dress Sandal,36.57,FALSE,"Light Gold,Multi Colored Stones,Black,Light Natural",Synthetic,,,Nine West,Nine West,TRUE,
AVpfGegILJeJML432Z--,Mossy Oak Women's Camo Moccasin Slippers,12.94,FALSE,Camo,,,,Mossy Oak,,FALSE,
AVpfGEj9ilAPnD_xU1eT,Yu&yu Women's Shoes Leatherette Low Heel Round Toe Oxfords Casual Black/green/pink,77.46,FALSE,"Black,Green,Pink",,,,,Qianyuyu,FALSE,
AVpfgEQW1cnluZ0-l23j,Rampage Gracee Women  Open Toe Canvas Silver Platform Heel,49,FALSE,Silver,Canvas,,dress,Rampage,Rampage,TRUE,
AVpfGeY8LJeJML432Z8f,Vans Womens Camryn Slim Native Sneakers,64.99,FALSE,,,,,VANS,,FALSE,
AVpfgf7H1cnluZ0-l-34,Loeffler Randall Lark-sn Women  Open Toe Leather  Gladiator Sandal,395,FALSE,,Leather,,,Loeffler Randall,Loeffler Randall,TRUE,
AVpfgfCgilAPnD_xc_PF,"Sneed- Non Customizable Women's Dance Shoes Latin Satin/paillette Stiletto Heel Black/blue/brown/pink/red/silver/gold/leopard, Leopard-us5.5 / Eu36 / Uk3.5 / Cn35 , Leopard-us5.5 / Eu36 / Uk3.5 / Cn35",53,FALSE,,,,,,SNEED,FALSE,
AVpfGFG-1cnluZ0-dzZ4,Jeffrey Campbell 'mulder-hi' Knee High Boot Shoe,315,FALSE,Black Dollars,,,,JEFFREY CAMPBELL,,FALSE,
AVpfGfieilAPnD_xU-Kj,Bamboo Abord-01 Women Us 7 Blue Open Toe Fisherman Sandal Eu 38,20,FALSE,,Synthetic,,,Bamboo,,TRUE,
AVpfGFR7LJeJML432R5m,Crocs Free Sail Lined Clog Women  Round Toe Synthetic  Clogs,40,FALSE,"Brown,Black",Synthetic,,Cold Weather,Crocs,Crocs,TRUE,
AVpfGFUqilAPnD_xU1up,QUPID Women's FE47 Sexy Over-the-knee Stiletto High-heel Dress Boots,36.39,FALSE,"Black,Grey",,,,Qupid,,TRUE,
AVpfgfw8LJeJML43-cXQ,"Adam Tucker 5015 Womens Kain 16 Black Thong Wedges Sandals 8.5 Medium (b,m) Bhfo",15.5,FALSE,Black,,New without box,,Adam Tucker,,TRUE,
AVpfGgD5ilAPnD_xU-VH,In-Sattva Women's Yellow Cotton Indian Leggings,29.49,TRUE,Yellow,,,,In-Sattva,,FALSE,
AVpfGGftLJeJML432SSj,Columbia Women's Minx Mid Ii Omni-heat Twill Winter Boots,120,FALSE,,,,,Columbia,,FALSE,
AVpfGghdilAPnD_xU-er,Rock & Candy Women's Spraypaint Combat Boots,32.97,FALSE,Ltnfx,,,Casual,ROCK & CANDY,ROCK & CANDY,TRUE,
AVpfGGl-ilAPnD_xU2IP,Women's SoftWalk Hanover Boot Cognac Soft Nappa Leather,140,FALSE,"Cognac,Brown",Leather,,,SoftWalk,SoftWalk,TRUE,
AVpfGGP0ilAPnD_xU2BQ,Reebok Royal Lumina Women Us 9 White Walking Shoe Uk 6.5 Pre Owned 1650,12.99,FALSE,White,Leather,,,Reebok,,TRUE,
AVpfgGvrLJeJML43-VCX,"Yu&yu Women's Flat Heel Comfort Fashion Sneakers With Lace-up Shoes(more Colors), Black , Us8 / Eu39 / Uk6 / Cn39",77.46,FALSE,Black,,,,,Qianyuyu,FALSE,
AVpfGH3hLJeJML432Su-,Brinley Co. Womens Heeled Faux Suede Boots,44.99,FALSE,"Grey,Taupe,Black",,,,Brinley Co.,Brinley Co,FALSE,
AVpfGhB6LJeJML432axV,New Clarks Womens Hayla Samoa Nude Leather 07444 Sandals Shoes Size Mm 6.5 M*,12.5,FALSE,Nude Beige,Genuine Leather,,,Clarks Collection,,TRUE,
AVpfGHLf1cnluZ0-d0Dd,Men's Classic Running Shoe,64.95,FALSE,"Black,BlackBlack",,,,Vibram,,FALSE,
AVpfGHPY1cnluZ0-d0Et,Calvin Klein Sirey Women  Open Toe Suede Brown Sandals,79,FALSE,,Suede,,,Calvin Klein,Calvin Klein,FALSE,
AVpfgI6VilAPnD_xc42g,Helly Hansen Julia Sv Deck   Moc Toe Suede  Boat Shoe,130,FALSE,,Suede,,,Helly Hansen,Helly Hansen,TRUE,
AVpfGifNilAPnD_xU_IM,Emozioni W1390 Women  Open Toe Leather  Thong Sandal,140,FALSE,Black,Leather,,fashion,Emozioni,Emozioni,TRUE,
AVpfGIny1cnluZ0-d0jL,Muk Luks Women's Patti Slipper,36,FALSE,Navy,Acrylic,,,MUK LUKS,Reliable of Milwuakee,FALSE,
AVpfGiqF1cnluZ0-d86e,Keds Women's Champion Washed Sneaker Shoes,29.49,FALSE,,Canvas,,,Keds,Keds,FALSE,
AVpfGjagilAPnD_xU_a2,'amstel' Platform Clog (women),980,FALSE,,,,,Gucci,,FALSE,
AVpfgjIvilAPnD_xdAci,Sneed- Women's Dance Shoes Latin Satin Flared Heel Black/purple/ivory,74,FALSE,,,,,,SNEED,FALSE,
AVpfGJKHilAPnD_xU2-2,Australia Luxe Womens Machina Sheepskin Crackled Mid-calf Boots,159.99,FALSE,"Gold,Silver,Crackle Black",Sheepskin/EVA/Rubber,,,Australia Luxe,Australia Luxe,TRUE,
AVpfGJN4LJeJML432TMT,"Hadari Women's Pointy Olive Ankle Strap Boots with 3.5 Platform Heel""",40.99,TRUE,Green,,,,Hadari,,FALSE,
AVpfgJwIilAPnD_xc5Gq,Xtreme-802 Spike Heel Platform Sandals,57.95,FALSE,Clear and Clear,,,,PleaserUSA,PleaserUSA,TRUE,
AVpfGJzRLJeJML432TYH,Boise State Broncos Slipper Socks,12.95,FALSE,,,,,Fabrique,Fabrique,FALSE,
AVpfgKEi1cnluZ0-l4kA,Nine West Women's Allto Natural Leather Natural Ankle-high Leather Pump - 8m,57.45,FALSE,,,,Fashion,Nine West,Nine West,FALSE,
AVpfGkmLLJeJML432b8d,Womens Naturalizer Shane Black Leather Shoes Size 8.5 M Nib,38.65,FALSE,Black,,New with box,Casual,Naturalizer,,TRUE,
AVpfGkPl1cnluZ0-d9bi,'blossom' High Cut Faux Leather Boot (women),65,FALSE,,,,,Topshop,,FALSE,
AVpfGL01ilAPnD_xU32Q,Toms Women's Alpargata Vintage Canvas Navy/multi Ankle-high Canvas Flat Shoe - 6m,36.32,FALSE,NavyMulti,,,,TOMS,Toms,FALSE,
AVpfGLc_1cnluZ0-d1eY,Calvin Klein Phillipa   Open Toe Leather  Wedge Sandal,89,FALSE,,Leather,,,Calvin Klein,Calvin Klein,FALSE,
AVpfglG6ilAPnD_xdA-Q,Nine West Weightless Women's Sandals & Flip Flops,50,FALSE,,Synthetic,,,Nine West,,FALSE,
AVpfGLjeLJeJML432T7F,Clarks Womens Malia Willo Black Leather Knee Boots Shoes 12194 Size 7.5 M,26.99,FALSE,Black,Genuine Leather,,,Clarks Collection,,TRUE,
AVpfglSt1cnluZ0-mAYo,Cxyy Hand-painted Canvas Shoes Women and Four-leaf Clovers In The Thick Sweet Increased In Summer and Autumn Leisure Shoes,51.35,FALSE,"d,b,a,c",,,,,CXYY Sports,FALSE,
AVpfGlw-1cnluZ0-d953,"Me Too Womens Flynn Leather Ballet Flat Shoe, Navy Nappa, Us 6.5",89,FALSE,,Leather,,,Me Too,,TRUE,
AVpfgMexilAPnD_xc55c,Propet Vista Strap - Active - Women's - Black,78.95,FALSE,"White,Black,Taupe",,,,Propet,Propet,FALSE,
AVpfGMHsLJeJML432UHR,Kenneth Cole Unlisted Womens Color Pencil Split Toe Casual Ankle,28.19,FALSE,Luggage,,,Casual,Kenneth Cole Unlisted,Kenneth Cole Unlisted,TRUE,
AVpfgmpS1cnluZ0-mAxz,Victoria K. Women's Low Wedge Fringe  Sandals,24.99,FALSE,"Black,Camel,Khaki",,,,Victoria K.,Victoria K.,FALSE,
AVpfgmUd1cnluZ0-mArZ,Yu&yu Women's Shoes Flat Heel Comfort Oxfords Office & Career/dress/casual Blue/white,92.52,FALSE,"Blue,White",,,,,Qianyuyu,FALSE,
AVpfgMyXLJeJML43-W2H,Rialto Valencia Women  Open-toe Synthetic  Fisherman Sandal,59,FALSE,,Synthetic,,,Rialto,Rialto,TRUE,
AVpfGn0WilAPnD_xVA2h,Valanty Women's Wedding Chunky Heel Pumps Heels Shoes(more Colors),106,FALSE,"Red,Gold",,,,,Valanty,FALSE,
AVpfGne31cnluZ0-d-dc,Toms Classics   Round Toe Canvas  Sneakers,54,FALSE,,Canvas,,,TOMS,Toms,FALSE,
AVpfgNELLJeJML43-W7p,Via Spiga Bara   Round Toe Leather  Ankle Boot,350,FALSE,,Leather,,fashion,Via Spiga,Via Spiga,TRUE,
AVpfgNnw1cnluZ0-l5mh,Nike Women's Air Pegasus 92/16 Running Shoe,94.68,FALSE,,Mesh,,Running Shoes,Nike,Nike,FALSE,
AVpfgnqU1cnluZ0-mBEA,Women's Street Classic Dance Shoe,64.95,FALSE,"Dark Purple,Black,Teal Ice,Raspberry",,,,Zumba,,FALSE,
AVpfGNv9LJeJML432UpZ,Rampage Eleanor Women Us 6 Brown Knee High Boot,69,FALSE,,Synthetic,,,Rampage,,TRUE,
AVpfgoBNLJeJML43-etx,Lucky Brand Emmie    Round Toe Leather  Ballet Flats,60,FALSE,,Leather,,,Lucky Brand,Lucky,TRUE,
AVpfgoCYLJeJML43-euG,Madden Girl Women's Lilith Motorcycle Boot,22.99,FALSE,,,,,Madden Girl,,FALSE,
AVpfgODi1cnluZ0-l5uz,"Victorian-123, Spectator Mid-calf Boots",57.46,FALSE,,Full Inner Zipper.Manmade sole,,,PleaserUSA,PleaserUSA,FALSE,
AVpfGOiT1cnluZ0-d2f0,Easy Spirit Marvie Women  Open Toe Canvas  Slides Sandal,69,FALSE,,Canvas,,,Easy Spirit,Easy Spirit,FALSE,
AVpfGopn1cnluZ0-d-3a,Michael Kors Dress Black Heel Womens Size 9.5 M New $198,24.99,FALSE,Black,Leather,New with defects,,Michael Kors,,FALSE,
AVpfGouALJeJML432dTT,$250 Diesel Forever White Heels Pumps Shoes 10 Eu 41,250,FALSE,White,Leather,New,,Diesel,,TRUE,
AVpfgOWNLJeJML43-XTw,Yu&yu Women's Chunky Heel Round Toe Oxford Shoes(more Colors),106.54,FALSE,"Blue,Red,Black,Green,Yellow,Almond",,,,,Qianyuyu,FALSE,
AVpfgoyXilAPnD_xdCCs,Bongo Women's Julie White Embellished Thong Sandal,29.99,FALSE,"Cognac,White",,,Casual,Bongo,,TRUE,
AVpfgpCL1cnluZ0-mBcv,Faded Glory Women's Slouch Dress Boot,29.97,FALSE,Black,,,,Faded Glory,,FALSE,
AVpfGPF8LJeJML432VEO,Nina Gaelle Women  Open Toe Synthetic Silver Sandals,79,FALSE,Silver,Synthetic,,fashion,Nina,Nina,FALSE,
AVpfGPNT1cnluZ0-d2sM,Rialto Charity Women  Open-toe Synthetic  Slingback Sandal,35,FALSE,,Synthetic,,,Rialto,Rialto,TRUE,
AVpfgPwh1cnluZ0-l6On,$125 Size 10 Brand New Michael Kors Fulton Harness Black Rainbooties + Box,59.99,FALSE,BLACK,Rubber,New with box,,Michael Kors,,TRUE,
AVpfGpxf1cnluZ0-d_Q8,Reebok Skyscape Runaround Running Women's Shoes Size,44.98,TRUE,BlackGreyCool Breeze,,,,Reebok,,FALSE,
AVpfgQ9ILJeJML43-YFS,Women's Cliffs by White Mountain Belita White Smooth by Cliffs By White Mountain,49,TRUE,,,,,Cliffs By White Mountain,,FALSE,United States
AVpfgQemLJeJML43-X8N,Nine West Just This  Women  Round Toe Leather  Ankle Boot,139,FALSE,Brown,Leather,,,Nine West,Nine West,TRUE,
AVpfgQho1cnluZ0-l6dQ,Capelli Women's Teagan Black/white/gray Jelly Rain Boot,34.99,FALSE,BlackWhiteGray,,,Casual,Capelli,,TRUE,
AVpfGqI41cnluZ0-d_ZY,Bronx Womens Mixer Up Combat Boots,62.99,FALSE,"Dark Yellow,Black Leather,Beige,Camel,Khaki",Leather Upper,,,Bronx,Bronx,TRUE,
AVpfgQiW1cnluZ0-l6dV,Yu&yu Women's Shoes Pointed Toe Low Heel Oxfords Shoes More Colors Available,168.24,FALSE,"Red,Black",,,,,Qianyuyu,FALSE,
AVpfGqVn1cnluZ0-d_db,Rafters The Stillwater   Open-toe Synthetic  Sport Sandal,45,FALSE,,Synthetic,,fashion,Rafters,Rafters,TRUE,
AVpfGqY6ilAPnD_xVBwA,Qupid Mermosa-20b Women  Round Toe Canvas  Chukka Boot,40,FALSE,,Canvas,,,Qupid,Qupid,TRUE,
AVpfgRBZLJeJML43-YGn,Coconuts By Matisse Women's Chippewa Tan Western Ankle Boot,108.99,FALSE,Tan,,,Casual,Coconuts by Matisse,,TRUE,
AVpfgReE1cnluZ0-l6vd,"Silverts 101900111 Womens Adaptive Versatile Medi Shoe & Slipper - Black, Size 10",129.97,FALSE,,,,,Silvert's,,FALSE,
AVpfGRfv1cnluZ0-d3bZ,$185 New Via Spiga Lilac Metallic Suede Ballet Flats Sz 7 / 37.5 Shoes C5250l4,53,FALSE,Silver,,New with box,Casual,Via Spiga,,TRUE,
AVpfgRtlilAPnD_xc7cZ,Yu&yu Women's Shoes Leather/tulle Wedge Heel Wedges/creepers/comfort/novelty/round Toe Fashion Sneakers,99.52,FALSE,"Fuchsia,Light Blue,Orange",,,,,Qianyuyu,FALSE,
AVpfGrVAilAPnD_xVCDZ,Blanca Suede Sandal,995,FALSE,BlackBlack,,,,Ralph Lauren,,FALSE,
AVpfGRWMilAPnD_xU5oE,Mizuno 9-spike Sweep   Round Toe Leather  Cleats,30,FALSE,,Leather,New,,Mizuno,Mizuno,FALSE,
AVpfGs2eLJeJML432erJ,'bregan' Cage Fringe Sandal (women),89.21,FALSE,,,,,Jessica Simpson,,FALSE,
AVpfgS3JLJeJML43-Yp_,Yu&yu Women's Shoes Leather Flat Heel Pointed Toe Flats Party More Colors Available,156.22,FALSE,"White,Pink",,,,,Qianyuyu,FALSE,
AVpfgSc9ilAPnD_xc7qU,Womens Michael Michael Kors Gerogia Ankle Strap Pumps - Dark Khaki,119,FALSE,,Suede,,,Michael Kors,Michael Kors,TRUE,
AVpfgsh_LJeJML43-gBb,Women's Pleaser Sexy 26 Black Patent by Pleaser,56.85,TRUE,Black,,,,Pleaser,,TRUE,United States
AVpfGshj1cnluZ0-eAKK,Alfani Women's 'Bague' Gold Synthetic Sandals,38.99,FALSE,Gold,,,,Alfani,,TRUE,
AVpfGskUilAPnD_xVCcz,French Connection Enora   Pointed Toe Suede  Heels,130,FALSE,,Suede,,,French Connection,French Connection,FALSE,
AVpfgsvNilAPnD_xdDKC,Helly Hansen Deck Classic Women  Round Toe Leather  Loafer,130,FALSE,,Leather,,,Helly Hansen,Helly Hansen,TRUE,
AVpfGt0HilAPnD_xVC2a,Rider Women Dunas V Thong Sandals,35,FALSE,"Green  Brown,Orange  Grey",,,,Rider,Grendene USA Inc.,FALSE,
AVpfGT6JilAPnD_xU6bU,Ugg Australia Adirondack Boot Ii Women  Round Toe Leather  Winter Boot,225,FALSE,"Black,Otter,Brown",Leather,,,Ugg Australia,Ugg Australia,TRUE,
AVpfGtLVLJeJML432exy,Handcrafted Acrylic Alpaca Blend 'Beige Mirage' Cardigan Sweater (Peru),42.99,TRUE,Beige,,,,Novica,,FALSE,
AVpfGtQU1cnluZ0-eAZY,"Enzo Angiolini 1484 New Womens Khanna Black Wedges Shoes 9.5 Medium (b,m) Bhfo",9.49,FALSE,BlackPewter,Textile/Man Made,New without box,,Enzo Angiolini,,TRUE,
AVpfGtrs1cnluZ0-eAiP,Nine West Zalina Women  Pointed Toe Suede Black Loafer,85,FALSE,Black,Suede,,,Nine West,Nine West,FALSE,
AVpfGTSpLJeJML432WYf,Klogs Dusty Women W Round Toe Synthetic Blue Clogs,75,FALSE,"Black,Blue,Chestnut",Synthetic,,,Klogs,Klogs,TRUE,
AVpfGuIdilAPnD_xVC8d,"Me Too Womens Halle Leather Ballet Flat Shoe, Driftwood Nappa, Us 6.5",79.99,FALSE,,Leather,,,Me Too,,TRUE,
AVpfGUJ-LJeJML432Wpq,Hunter Women's Bota Original Tall Sunset Knee-high Rubber Rain Boot - 10m,113.66,FALSE,,,,,Hunter,Hunter,FALSE,
AVpfgU-lilAPnD_xc8XT,850-vanity 8'' Heel Sandal Shoe,49.24,FALSE,"CLR,BLK,Clear",,,,ELLIE SHOES,ELLIE SHOES,FALSE,
AVpfGUTLLJeJML432WtD,Hogan By Tod's Slim Elastic Cream Suede Slip On Sneakers Shoes,325,FALSE,,,,,Hogan by Tod's,HXW0O20CR120,FALSE,
AVpfGuVP1cnluZ0-eAu2,Columbia Suntech Vent Women Us 10 Black Fisherman Sandal Uk 8 Eu 41,50,FALSE,,Synthetic,,,Columbia,,TRUE,
AVpfGvBTLJeJML432fYT,Wild Diva Women's Wild Diva Kalisa-04 Vickie Round Toe Mid High Boots Shoes,63.99,FALSE,Grey,,,Casual,Wild Diva,,FALSE,
AVpfgViwLJeJML43-ZY4,Clarks Leisa Taffy Red Women's Sandal Flats 7m,38.95,FALSE,Red,,New with box,Casual,Clarks,,TRUE,
AVpfgvpzLJeJML43-g3X,"Gold Toe Womens Memory Foam Slide Scuff Flat Slippers Shoes (m 8, Black Gtw40061-sto)",10.99,FALSE,,,,,Gold Toe,,FALSE,
AVpfgVTiilAPnD_xc8cb,Bamboo Krea-32 Women Us 6 Red Thong Sandal Eu 36,15,FALSE,,Synthetic,,,Bamboo,,TRUE,
AVpfgVV71cnluZ0-l7zs,Toms Womens Woven Classics Slip On Alpargata Flat Shoe,59,FALSE,"Whisper Satin,Silver Satin",Fabric,,,TOMS,Toms,TRUE,
AVpfgw091cnluZ0-mDmF,Carlos Santana Hilo Women Us 7.5 Brown Gladiator Sandal,79,FALSE,,Synthetic,,,Carlos Santana,,TRUE,
AVpfGwcMLJeJML432f3V,Thalia Sodi Fuerto 1   Open Toe Canvas  Thong Sandal,59,FALSE,Silver,Canvas,,,Thalia Sodi,Thalia Sodi,TRUE,
AVpfgWg41cnluZ0-l8KG,Silver Lilly Pug Dog Novelty Plush Animal Costume Slippers (light Brown X-large),49.99,FALSE,,Polyester,,,Silver Lilly,Silver Lilly,FALSE,
AVpfGWlr1cnluZ0-d5B2,Tide Lady Multilayer Tassels Pearl Chain Hairpin Dish Hair Accessories Hair Clip,2.16,FALSE,,"Alloy, Fasux Pearl",,,Unbranded/Generic,,FALSE,
AVpfgWm1ilAPnD_xc82N,Women's Daniel Green Ava Black by Daniel Green,34.95,FALSE,"Black,Blue,White,Cheetah,Pink","Polyester/Nylon/Textile/Man Made,Canvas",,,Daniel Green,Daniel Green,TRUE,United States
AVpfGwqo1cnluZ0-eBiK,Nine West Kellcie   Open Toe Synthetic  Thong Sandal,69,FALSE,Brown,Synthetic,,,Nine West,Nine West,TRUE,
AVpfGxlG1cnluZ0-eB2W,Naturalizer Womens Hailie Embossed Faux Leather Flats,27.99,FALSE,"Black Smooth,Ivory Smooth",Fabric/Man Made,,,Naturalizer,Naturalizer,TRUE,
AVpfGxt9ilAPnD_xVEJ-,Sanita Women's Norma Boot,57.25,FALSE,,,,,Sanita,,FALSE,
AVpfGxYuLJeJML432gMo,Franco Sarto Paloma Women  Open Toe Leather  Sandals,99,FALSE,Black,Leather,,fashion,Franco Sarto,Franco Sarto,TRUE,
AVpfGy9WilAPnD_xVElw,Yu&yu Women's Shoes Low Heel Round Toe Fashion Sneakers Casual Shoes More Color Available,55.32,FALSE,"Blue,Red,Black",,,,,Qianyuyu,FALSE,
AVpfGYC21cnluZ0-d5gt,Top Moda Womens Page-43 Mid Calf Round Toe Slouched High Heel Boots,32.95,FALSE,"Tan,Black,Brown",Synthetic,,,Top Moda,Top Moda,FALSE,
AVpfGYfNLJeJML432YCj,Cole Haan Women's 'Cary' Leather Casual Shoes by Cole Haan,179.8,TRUE,White,,,,Cole Haan,,FALSE,India
AVpfgz5ZilAPnD_xdFEw,Yu&yu Women's Shoes Comfort Pointed Toe Flat Heel Leather Loafers Shoes,98.13,FALSE,White,,,,,Qianyuyu,FALSE,
AVpfgzK0ilAPnD_xdE3I,In-Sattva Women's Green/ Pink Indian Embroidered Chiffon and Cotton 3-piece Ensemble (India),72.99,FALSE,"Green,Pink",,,,In-Sattva,,FALSE,
AVpfGZL-ilAPnD_xU8Jj,"421-jane-g, 4 Inch Double Strap Glitter Mary Jane Shoes",49.99,FALSE,,"Upper Material||GLITTER , Heel Material||ABS (Plastic)",,,ELLIE SHOES,Ellie Shoes Inc,FALSE,
AVpfh_cAilAPnD_xdayA,Steve Madden Proto Women Us 7.5 Black Heels Pre Owned 1690,21.99,FALSE,Black,Leather,,,Steve Madden,,TRUE,
AVpfH_KSLJeJML4326CV,Nike Women's Tanjun Running Shoe,65,FALSE,,Mesh,,Casual Shoes,Nike,Nike,FALSE,
AVpfH_RoLJeJML4326Eu,Madeline Women's Alton Rust Snakeskin-print Gladiator Sandal,42.99,FALSE,Rust Snakeskin-Print,,,Casual,Madeline,,TRUE,
AVpfH00hilAPnD_xVaX6,Famous Name Brand Medieval Women Us 6.5 Black Bootie,55,FALSE,,Synthetic,,,FAMOUS NAME BRAND,,TRUE,
AVpfH09gLJeJML4322nT,"Pedi-foam Slippers,mint,child Mdt211215c",114.6,FALSE,,,,,Medline,Medline,FALSE,
AVpfh0DjLJeJML43-0co,G Antini Women's Non-skid Sole Soft Plush Lined Design Slippers Red (size 9),57.99,FALSE,Red,80% Polyester 20% Plush,,,Unique Bargains,,FALSE,
AVpfh0tdilAPnD_xdXv4,Skechers Womens Mighty Suede Winter Mid-calf Boots,44.99,FALSE,Black Suede,Leather/Man Made/Faux Fur,,,SKECHERS,Skechers,TRUE,
AVpfh1es1cnluZ0-mXQ6,K-swiss Classic Sl P   Round Toe Leather  Sneakers,75,FALSE,,Leather,,,K-swiss,,FALSE,
AVpfH2RMLJeJML4323Eg,Shoevibe Luane Women  Open Toe Synthetic  Thong Sandal,60,FALSE,,Synthetic,,,ShoeVibe,ShoeVibe,TRUE,
AVpfH32jilAPnD_xVbX-,Womens Gangster Halloween Heels,53.95,FALSE,Black,Polyester,New,Halloween,Pleaser Shoes,Pleaser Shoes,TRUE,
AVpfH3FL1cnluZ0-eY-0,Beacon Broadway   Peep-toe Canvas  Slingback Heel,50,FALSE,Gold,Canvas,,,Beacon,Beacon,TRUE,
AVpfH451ilAPnD_xVbuX,"Totes Isotoner Size Xs Womens Terry Scalloped Embroidered Clog Slippers, Heather Grey",26,FALSE,,,,,TOTES ISOTONER,,FALSE,
AVpfH4UOLJeJML4323uc,Derek Lam Lynne   Round Toe Suede  Ankle Boot,395,FALSE,,Suede,,,Derek Lam,Derek Lam,TRUE,
AVpfh4xzLJeJML43-1yw,Nine West Instruct Women  Open Toe Suede Multi Color Sandals,85,FALSE,Multicolor,Suede,,,Nine West,Nine West,FALSE,
AVpfH59rLJeJML4324Sc,Easy Spirit Women's Quota Pump,38.99,FALSE,,,,,Easy Spirit,Easy Spirit,FALSE,
AVpfH6f5ilAPnD_xVcQ7,Vans Men's Sk8-hi Mte  Skate Shoe,89.67,FALSE,BrownAngora,Leather,,,VANS,VANS,FALSE,
AVpfH6ozilAPnD_xVcTr,Yu&yu Women's Shoes Flip Flops Wedge Heel Slippers Casual Shoes More Colors Available,61.97,FALSE,"Pink,Beige,Brown",,,,,Qianyuyu,FALSE,
AVpfH7_H1cnluZ0-eanQ,Baretraps Ursala Women  Round Toe Synthetic Black Mary Janes,90,FALSE,Black,Synthetic,,,BareTraps,Baretraps,FALSE,
AVpfH7-NLJeJML43248D,Women's Walking Cradles Lark Brown Leather,85.95,FALSE,Bone Leather,,,,Walking Cradles,,FALSE,
AVpfh7on1cnluZ0-mZAR,Yu&yu Women's Shoes Leather Flat Heel Comfort Flats Casual Blue/yellow/red/orange,92.96,FALSE,"Blue,Red,Yellow,Orange",,,,,Qianyuyu,FALSE,
